age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference
38,187192.0,6.6,6.0,2.1,5.0,5.0,8.0,3.0,127280.0,32231.0,8.0,9.0,7.0,1.0,8.0,2.0,5.0,2.0,4.0,1.0,2.0,Female,Tier 2,Store
25,32809.0,4.8,10.0,1.8,5.0,5.0,44.0,10.0,40838.0,115569.0,1.0,8.0,6.0,9.0,5.0,6.0,3.0,7.0,4.0,3.0,9.0,Female,Tier 1,Store
38,198885.0,5.8,6.0,3.4,9.0,4.0,27.0,18.0,1544.0,1535.0,9.0,1.0,6.0,10.0,10.0,2.0,4.0,6.0,4.0,4.0,2.0,Female,Tier 2,Online
74,220077.0,8.4,14.0,2.6,5.0,3.0,27.0,13.0,45061.0,90187.0,5.0,2.0,4.0,10.0,2.0,6.0,9.0,6.0,3.0,10.0,7.0,Female,Tier 2,Store
28,42967.0,7.0,12.0,2.2,1.0,9.0,45.0,5.0,75728.0,78841.0,7.0,8.0,1.0,5.0,7.0,8.0,8.0,5.0,1.0,3.0,4.0,Female,Tier 1,Store
55,155820.0,7.2,12.0,2.2,3.0,4.0,24.0,9.0,140622.0,81333.0,3.0,1.0,6.0,7.0,6.0,10.0,1.0,9.0,3.0,10.0,1.0,Female,Tier 1,Store
25,38424.0,4.8,9.0,1.9,5.0,9.0,25.0,9.0,7741.0,47405.0,6.0,0.0,2.0,6.0,1.0,3.0,9.0,3.0,3.0,4.0,9.0,Male,Tier 1,Store
59,232584.0,9.9,5.0,5.2,8.0,7.0,3.0,17.0,85672.0,5639.0,9.0,0.0,3.0,6.0,9.0,5.0,2.0,3.0,7.0,3.0,4.0,Female,Tier 1,Online
41,169986.0,7.3,11.0,3.2,10.0,9.0,2.0,16.0,32504.0,106787.0,9.0,8.0,5.0,4.0,10.0,6.0,8.0,10.0,6.0,10.0,1.0,Male,Tier 2,Store
78,241675.0,5.2,12.0,3.5,2.0,2.0,33.0,1.0,84587.0,135026.0,10.0,4.0,1.0,9.0,3.0,3.0,6.0,1.0,1.0,6.0,4.0,Other,Tier 1,Store
52,123411.0,8.3,9.0,3.2,4.0,2.0,20.0,12.0,32129.0,123899.0,1.0,6.0,5.0,2.0,3.0,3.0,1.0,7.0,10.0,4.0,10.0,Female,Tier 3,Store
72,224550.0,7.1,13.0,2.9,4.0,8.0,16.0,11.0,77556.0,125845.0,2.0,9.0,3.0,7.0,9.0,1.0,5.0,7.0,7.0,3.0,3.0,Male,Tier 2,Store
31,165563.0,3.5,5.0,2.0,3.0,9.0,37.0,4.0,84781.0,72228.0,10.0,4.0,7.0,7.0,8.0,7.0,5.0,6.0,8.0,4.0,5.0,Other,Tier 2,Store
72,195526.0,6.4,2.0,1.6,6.0,2.0,33.0,7.0,107599.0,74977.0,5.0,4.0,5.0,4.0,1.0,2.0,2.0,10.0,9.0,7.0,8.0,Female,Tier 3,Store
31,85069.0,4.1,1.0,1.9,10.0,6.0,43.0,3.0,68871.0,83610.0,5.0,9.0,6.0,2.0,4.0,5.0,7.0,2.0,10.0,7.0,1.0,Male,Tier 3,Store
27,197997.0,1.9,9.0,3.4,2.0,6.0,11.0,2.0,42625.0,85422.0,8.0,4.0,2.0,7.0,2.0,5.0,3.0,3.0,5.0,10.0,10.0,Female,Tier 3,Store
29,104119.0,5.1,10.0,1.9,3.0,7.0,24.0,3.0,70765.0,111670.0,5.0,1.0,3.0,3.0,7.0,3.0,2.0,2.0,5.0,8.0,6.0,Other,Tier 2,Store
55,52049.0,8.3,7.0,4.2,2.0,5.0,20.0,8.0,61580.0,82146.0,6.0,5.0,3.0,8.0,9.0,9.0,6.0,4.0,10.0,5.0,6.0,Other,Tier 1,Store
61,42821.0,8.9,3.0,4.7,10.0,3.0,17.0,7.0,108183.0,64389.0,1.0,4.0,1.0,5.0,10.0,4.0,7.0,4.0,6.0,8.0,7.0,Other,Tier 2,Store
72,110797.0,5.0,12.0,0.3,8.0,10.0,35.0,10.0,102100.0,50313.0,6.0,1.0,4.0,2.0,4.0,6.0,6.0,1.0,6.0,2.0,6.0,Male,Tier 2,Store
63,249144.0,5.4,6.0,4.6,2.0,3.0,5.0,14.0,65785.0,15911.0,4.0,9.0,2.0,9.0,2.0,6.0,7.0,10.0,5.0,9.0,2.0,Female,Tier 2,Store
51,176017.0,8.8,10.0,1.1,5.0,6.0,19.0,10.0,49356.0,6610.0,10.0,1.0,1.0,7.0,5.0,4.0,3.0,1.0,2.0,3.0,10.0,Female,Tier 2,Online
58,163456.0,7.3,4.0,2.2,4.0,1.0,19.0,15.0,64244.0,75518.0,10.0,0.0,3.0,8.0,3.0,8.0,10.0,5.0,7.0,7.0,4.0,Male,Tier 2,Store
27,174482.0,7.0,14.0,2.7,1.0,8.0,31.0,5.0,142968.0,148661.0,1.0,1.0,2.0,4.0,7.0,4.0,2.0,9.0,2.0,4.0,8.0,Female,Tier 1,Store
75,92734.0,6.3,9.0,0.0,7.0,7.0,30.0,14.0,3946.0,18187.0,4.0,2.0,7.0,10.0,7.0,4.0,3.0,8.0,1.0,10.0,10.0,Male,Tier 3,Store
34,209838.0,7.4,2.0,1.6,6.0,7.0,19.0,13.0,138908.0,148519.0,10.0,9.0,3.0,9.0,5.0,4.0,6.0,9.0,1.0,4.0,1.0,Female,Tier 1,Store
34,240962.0,5.9,14.0,2.7,10.0,6.0,29.0,15.0,8763.0,114662.0,1.0,1.0,3.0,8.0,4.0,10.0,7.0,8.0,6.0,10.0,6.0,Male,Tier 3,Store
20,153241.0,9.1,11.0,0.9,1.0,3.0,2.0,13.0,102534.0,128019.0,8.0,8.0,1.0,4.0,10.0,9.0,6.0,4.0,8.0,1.0,2.0,Male,Tier 3,Store
79,186201.0,5.8,12.0,0.9,9.0,9.0,19.0,3.0,57661.0,113122.0,9.0,4.0,2.0,5.0,10.0,6.0,1.0,6.0,4.0,3.0,7.0,Other,Tier 2,Store
48,112445.0,5.7,12.0,4.9,4.0,10.0,7.0,9.0,43705.0,140191.0,6.0,0.0,5.0,7.0,9.0,6.0,3.0,1.0,3.0,7.0,8.0,Female,Tier 2,Store
68,18830.0,1.9,4.0,2.7,1.0,6.0,20.0,14.0,98104.0,63756.0,5.0,0.0,3.0,6.0,3.0,1.0,6.0,9.0,7.0,7.0,1.0,Male,Tier 1,Store
18,202378.0,8.1,1.0,3.8,8.0,6.0,47.0,8.0,93956.0,19238.0,9.0,6.0,3.0,8.0,7.0,3.0,6.0,3.0,4.0,1.0,2.0,Other,Tier 2,Online
29,101940.0,4.1,7.0,5.0,1.0,6.0,22.0,13.0,46928.0,50594.0,5.0,6.0,6.0,3.0,10.0,10.0,4.0,7.0,7.0,7.0,8.0,Other,Tier 1,Store
56,211339.0,1.3,14.0,3.6,2.0,6.0,0.0,18.0,1329.0,12372.0,5.0,8.0,1.0,1.0,3.0,9.0,10.0,10.0,3.0,3.0,3.0,Female,Tier 1,Store
21,173829.0,5.6,4.0,1.8,5.0,6.0,1.0,12.0,96025.0,135831.0,1.0,8.0,5.0,1.0,5.0,10.0,9.0,2.0,9.0,5.0,5.0,Female,Tier 2,Store
59,78867.0,5.3,5.0,1.7,1.0,4.0,9.0,18.0,91727.0,87977.0,7.0,8.0,2.0,7.0,2.0,4.0,9.0,1.0,3.0,2.0,4.0,Male,Tier 3,Store
30,181722.0,6.9,12.0,3.2,1.0,2.0,36.0,4.0,77263.0,123715.0,1.0,1.0,7.0,1.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,Male,Tier 1,Store
51,179838.0,7.3,1.0,3.4,6.0,1.0,29.0,6.0,85172.0,108044.0,3.0,3.0,5.0,7.0,2.0,6.0,2.0,10.0,9.0,10.0,10.0,Male,Tier 2,Store
59,227550.0,4.3,2.0,2.8,1.0,8.0,43.0,19.0,145215.0,59449.0,3.0,6.0,2.0,10.0,6.0,8.0,6.0,8.0,7.0,1.0,3.0,Female,Tier 2,Store
38,47419.0,11.4,12.0,3.5,5.0,5.0,23.0,2.0,91267.0,93582.0,2.0,0.0,2.0,10.0,5.0,10.0,1.0,3.0,1.0,8.0,5.0,Other,Tier 1,Store
39,31668.0,5.6,4.0,2.3,10.0,3.0,31.0,6.0,141132.0,134617.0,6.0,0.0,5.0,1.0,9.0,3.0,7.0,2.0,9.0,10.0,3.0,Other,Tier 2,Store
74,162318.0,2.6,2.0,2.5,5.0,9.0,49.0,13.0,94843.0,5182.0,10.0,8.0,1.0,2.0,6.0,1.0,1.0,8.0,9.0,5.0,9.0,Other,Tier 3,Online
21,39996.0,9.2,14.0,2.0,2.0,3.0,29.0,4.0,146854.0,139792.0,3.0,4.0,5.0,7.0,7.0,10.0,6.0,6.0,1.0,5.0,3.0,Other,Tier 1,Store
35,66312.0,7.5,14.0,1.4,3.0,5.0,37.0,15.0,55228.0,85306.0,7.0,1.0,1.0,8.0,3.0,4.0,5.0,5.0,3.0,2.0,3.0,Male,Tier 2,Store
22,149137.0,6.8,13.0,1.3,3.0,2.0,13.0,19.0,43729.0,95221.0,4.0,9.0,1.0,3.0,9.0,1.0,5.0,9.0,5.0,7.0,9.0,Female,Tier 1,Store
36,25467.0,5.1,1.0,2.0,3.0,6.0,2.0,0.0,147216.0,69628.0,3.0,8.0,5.0,1.0,3.0,6.0,7.0,1.0,7.0,9.0,10.0,Male,Tier 3,Store
19,196718.0,6.1,10.0,3.5,3.0,9.0,24.0,14.0,116677.0,124815.0,3.0,5.0,3.0,9.0,10.0,4.0,9.0,6.0,7.0,8.0,3.0,Female,Tier 2,Store
29,167079.0,1.7,1.0,2.5,4.0,1.0,44.0,11.0,149780.0,82822.0,4.0,4.0,4.0,9.0,2.0,4.0,3.0,4.0,6.0,10.0,1.0,Other,Tier 3,Store
34,214151.0,5.5,6.0,2.0,10.0,3.0,6.0,13.0,67431.0,14319.0,4.0,2.0,1.0,10.0,10.0,7.0,8.0,5.0,10.0,5.0,5.0,Other,Tier 1,Store
27,43702.0,10.9,2.0,2.2,1.0,10.0,16.0,15.0,93007.0,141058.0,7.0,2.0,1.0,7.0,4.0,7.0,2.0,7.0,6.0,4.0,5.0,Female,Tier 3,Store
51,109369.0,4.1,3.0,0.1,4.0,1.0,40.0,15.0,20344.0,81653.0,7.0,7.0,2.0,6.0,3.0,5.0,6.0,2.0,10.0,2.0,6.0,Male,Tier 2,Store
23,90569.0,6.4,5.0,1.8,4.0,5.0,26.0,3.0,43054.0,135460.0,10.0,5.0,3.0,4.0,10.0,6.0,8.0,2.0,5.0,7.0,10.0,Female,Tier 2,Store
25,68952.0,2.6,3.0,3.5,8.0,5.0,37.0,1.0,49285.0,28221.0,8.0,6.0,2.0,4.0,6.0,3.0,8.0,7.0,10.0,9.0,4.0,Female,Tier 1,Store
78,204137.0,5.0,6.0,1.0,4.0,4.0,37.0,6.0,80526.0,87289.0,4.0,0.0,5.0,8.0,7.0,9.0,5.0,6.0,8.0,6.0,4.0,Female,Tier 3,Store
68,49169.0,3.5,7.0,0.5,5.0,5.0,22.0,4.0,102115.0,40914.0,1.0,5.0,7.0,7.0,2.0,4.0,9.0,8.0,6.0,6.0,6.0,Other,Tier 1,Store
28,31829.0,6.9,10.0,0.9,4.0,8.0,31.0,6.0,92102.0,139784.0,3.0,2.0,3.0,9.0,5.0,8.0,2.0,8.0,6.0,7.0,2.0,Other,Tier 3,Store
74,206207.0,6.4,6.0,1.9,5.0,8.0,1.0,1.0,147353.0,54538.0,1.0,8.0,7.0,6.0,3.0,1.0,1.0,9.0,10.0,9.0,1.0,Female,Tier 1,Store
29,19522.0,3.4,2.0,2.4,3.0,6.0,10.0,11.0,22196.0,104474.0,10.0,4.0,5.0,7.0,3.0,3.0,2.0,6.0,9.0,6.0,4.0,Female,Tier 1,Store
26,100687.0,6.2,9.0,2.8,3.0,4.0,33.0,0.0,95918.0,62258.0,8.0,4.0,5.0,6.0,10.0,7.0,4.0,9.0,4.0,4.0,2.0,Other,Tier 3,Store
19,181391.0,6.2,2.0,3.4,8.0,4.0,46.0,2.0,88361.0,29781.0,9.0,6.0,3.0,3.0,4.0,3.0,6.0,7.0,8.0,8.0,5.0,Female,Tier 1,Store
25,135334.0,6.3,6.0,2.2,1.0,5.0,33.0,0.0,64520.0,32442.0,2.0,7.0,5.0,9.0,9.0,10.0,8.0,1.0,7.0,5.0,7.0,Other,Tier 1,Hybrid
75,172615.0,7.7,9.0,3.4,3.0,5.0,6.0,2.0,59094.0,122873.0,2.0,2.0,5.0,4.0,10.0,2.0,9.0,8.0,3.0,6.0,7.0,Female,Tier 1,Store
28,133576.0,9.1,9.0,0.9,2.0,2.0,9.0,15.0,115820.0,84788.0,8.0,3.0,6.0,2.0,1.0,10.0,2.0,9.0,6.0,2.0,8.0,Female,Tier 1,Store
77,249192.0,4.8,2.0,4.1,10.0,6.0,24.0,18.0,52987.0,138373.0,6.0,0.0,6.0,1.0,6.0,10.0,1.0,5.0,5.0,5.0,4.0,Male,Tier 2,Store
70,132419.0,5.4,9.0,3.0,6.0,7.0,1.0,7.0,49282.0,87318.0,2.0,9.0,7.0,5.0,1.0,9.0,9.0,5.0,7.0,5.0,5.0,Male,Tier 3,Store
53,176545.0,5.7,8.0,0.0,8.0,3.0,48.0,18.0,23144.0,38750.0,10.0,0.0,4.0,4.0,3.0,7.0,3.0,3.0,9.0,1.0,9.0,Other,Tier 3,Store
27,22699.0,3.4,14.0,2.6,6.0,10.0,29.0,4.0,108612.0,34870.0,5.0,7.0,3.0,4.0,10.0,10.0,2.0,6.0,9.0,3.0,8.0,Male,Tier 1,Store
38,83165.0,4.0,7.0,5.5,4.0,4.0,16.0,0.0,137448.0,46132.0,6.0,4.0,4.0,1.0,5.0,10.0,10.0,9.0,9.0,2.0,5.0,Other,Tier 3,Store
37,186527.0,7.1,13.0,5.2,3.0,9.0,28.0,12.0,76145.0,140918.0,6.0,6.0,5.0,2.0,4.0,5.0,6.0,5.0,10.0,4.0,7.0,Female,Tier 1,Store
65,90692.0,9.8,11.0,2.5,4.0,4.0,17.0,4.0,17743.0,77314.0,10.0,5.0,3.0,2.0,1.0,5.0,2.0,7.0,2.0,3.0,10.0,Other,Tier 3,Store
25,32441.0,3.9,8.0,3.3,8.0,10.0,45.0,19.0,23525.0,93038.0,7.0,9.0,4.0,10.0,1.0,8.0,2.0,9.0,2.0,10.0,2.0,Other,Tier 1,Store
53,45716.0,10.6,10.0,1.1,9.0,7.0,34.0,18.0,2753.0,29569.0,4.0,6.0,6.0,1.0,8.0,9.0,6.0,1.0,2.0,3.0,10.0,Female,Tier 2,Online
46,77175.0,4.9,8.0,0.8,8.0,2.0,16.0,6.0,72168.0,148504.0,3.0,9.0,7.0,6.0,6.0,7.0,6.0,3.0,10.0,8.0,10.0,Other,Tier 3,Store
59,21834.0,8.4,1.0,2.3,9.0,5.0,46.0,12.0,72939.0,22505.0,3.0,6.0,1.0,9.0,10.0,3.0,5.0,9.0,4.0,3.0,5.0,Male,Tier 1,Store
29,33179.0,6.9,9.0,1.9,8.0,6.0,21.0,13.0,135812.0,81510.0,4.0,7.0,6.0,7.0,10.0,9.0,9.0,5.0,10.0,5.0,1.0,Other,Tier 2,Store
78,41219.0,6.4,6.0,2.7,5.0,2.0,24.0,17.0,73833.0,84739.0,1.0,6.0,6.0,1.0,1.0,9.0,2.0,1.0,9.0,7.0,4.0,Female,Tier 2,Store
31,118153.0,5.1,1.0,3.3,5.0,1.0,19.0,13.0,112313.0,31504.0,10.0,8.0,7.0,1.0,10.0,5.0,4.0,6.0,6.0,6.0,9.0,Other,Tier 2,Store
65,161854.0,6.0,1.0,3.3,1.0,9.0,15.0,12.0,124857.0,135558.0,1.0,7.0,3.0,4.0,8.0,6.0,2.0,9.0,3.0,8.0,9.0,Female,Tier 3,Store
71,227435.0,4.6,13.0,3.8,8.0,7.0,24.0,7.0,33344.0,107015.0,7.0,0.0,5.0,7.0,9.0,5.0,10.0,3.0,7.0,4.0,7.0,Other,Tier 1,Store
67,89967.0,7.9,7.0,3.2,2.0,8.0,14.0,19.0,20630.0,71818.0,2.0,9.0,5.0,4.0,10.0,6.0,10.0,10.0,9.0,6.0,6.0,Male,Tier 2,Store
38,117454.0,8.2,10.0,4.0,6.0,5.0,36.0,17.0,98134.0,128441.0,6.0,1.0,6.0,3.0,2.0,6.0,5.0,5.0,10.0,6.0,3.0,Other,Tier 3,Store
39,24496.0,4.7,2.0,3.8,6.0,5.0,14.0,13.0,108385.0,1895.0,6.0,6.0,7.0,2.0,5.0,1.0,2.0,3.0,6.0,4.0,2.0,Male,Tier 3,Online
38,234939.0,2.7,6.0,2.3,10.0,1.0,14.0,1.0,87125.0,38498.0,3.0,8.0,3.0,6.0,10.0,4.0,8.0,5.0,10.0,9.0,8.0,Female,Tier 2,Store
61,185310.0,5.3,13.0,0.0,4.0,3.0,17.0,10.0,8595.0,100222.0,5.0,2.0,3.0,4.0,8.0,8.0,3.0,10.0,5.0,2.0,8.0,Male,Tier 3,Store
67,61025.0,10.0,5.0,0.9,9.0,7.0,36.0,14.0,117896.0,62250.0,6.0,2.0,6.0,7.0,1.0,1.0,3.0,5.0,7.0,5.0,5.0,Female,Tier 3,Store
47,74886.0,6.5,5.0,3.3,3.0,10.0,0.0,9.0,144016.0,141488.0,10.0,1.0,1.0,8.0,8.0,7.0,4.0,1.0,6.0,4.0,3.0,Other,Tier 1,Store
56,169635.0,8.3,10.0,2.7,8.0,9.0,32.0,16.0,138999.0,83716.0,6.0,0.0,6.0,3.0,5.0,7.0,10.0,4.0,3.0,3.0,6.0,Male,Tier 3,Store
37,18712.0,4.1,12.0,5.2,2.0,8.0,2.0,10.0,121178.0,139097.0,4.0,4.0,4.0,5.0,1.0,3.0,10.0,1.0,2.0,6.0,3.0,Male,Tier 2,Store
41,109067.0,5.0,6.0,0.5,5.0,5.0,48.0,7.0,8850.0,81182.0,2.0,0.0,5.0,9.0,8.0,9.0,7.0,2.0,1.0,10.0,4.0,Female,Tier 2,Store
40,60489.0,5.4,14.0,3.7,6.0,3.0,21.0,1.0,41888.0,35213.0,2.0,5.0,7.0,10.0,3.0,10.0,6.0,7.0,4.0,3.0,1.0,Male,Tier 3,Store
24,47664.0,3.7,11.0,2.5,2.0,9.0,20.0,2.0,25412.0,104075.0,4.0,0.0,6.0,6.0,10.0,1.0,8.0,2.0,1.0,4.0,7.0,Female,Tier 2,Store
26,158492.0,6.3,8.0,1.5,7.0,4.0,45.0,6.0,1055.0,23317.0,5.0,9.0,4.0,5.0,8.0,4.0,10.0,8.0,6.0,3.0,1.0,Male,Tier 3,Store
18,200682.0,4.4,5.0,4.8,5.0,9.0,40.0,13.0,61861.0,120531.0,2.0,5.0,7.0,3.0,8.0,8.0,9.0,1.0,8.0,3.0,10.0,Other,Tier 1,Store
43,20315.0,7.9,8.0,1.1,10.0,3.0,26.0,11.0,2056.0,115275.0,8.0,3.0,1.0,5.0,6.0,1.0,1.0,3.0,8.0,10.0,10.0,Other,Tier 1,Store
55,216989.0,6.2,5.0,2.9,4.0,7.0,3.0,4.0,35594.0,69348.0,10.0,9.0,5.0,6.0,1.0,9.0,7.0,8.0,2.0,2.0,7.0,Other,Tier 2,Store
55,90033.0,9.0,10.0,4.1,4.0,1.0,34.0,4.0,117952.0,22771.0,5.0,5.0,6.0,5.0,10.0,6.0,5.0,4.0,8.0,3.0,1.0,Other,Tier 2,Hybrid
71,240648.0,2.6,6.0,1.4,2.0,10.0,0.0,6.0,109077.0,28369.0,7.0,1.0,7.0,9.0,8.0,6.0,3.0,3.0,9.0,8.0,1.0,Male,Tier 2,Store
78,132862.0,4.9,8.0,0.1,9.0,5.0,3.0,0.0,147287.0,117697.0,6.0,5.0,3.0,8.0,3.0,3.0,10.0,4.0,1.0,3.0,1.0,Male,Tier 1,Store
61,243983.0,5.2,2.0,3.3,1.0,9.0,23.0,16.0,100095.0,148269.0,6.0,4.0,5.0,7.0,8.0,2.0,5.0,7.0,3.0,8.0,4.0,Other,Tier 1,Store
39,94030.0,6.9,7.0,4.0,1.0,9.0,45.0,18.0,110049.0,106095.0,3.0,9.0,5.0,7.0,10.0,3.0,3.0,9.0,10.0,6.0,2.0,Female,Tier 1,Store
61,78910.0,5.2,3.0,1.8,4.0,6.0,28.0,7.0,36061.0,14665.0,10.0,5.0,2.0,6.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,Male,Tier 3,Store
27,243360.0,9.4,9.0,0.4,3.0,6.0,21.0,11.0,33699.0,66417.0,3.0,7.0,6.0,3.0,4.0,5.0,7.0,9.0,3.0,4.0,7.0,Female,Tier 1,Store
72,207044.0,5.6,10.0,2.8,9.0,3.0,22.0,2.0,62735.0,124496.0,2.0,8.0,6.0,5.0,5.0,2.0,3.0,1.0,2.0,4.0,4.0,Other,Tier 2,Store
79,136075.0,4.2,7.0,2.1,7.0,9.0,20.0,11.0,47354.0,126951.0,1.0,1.0,2.0,6.0,3.0,1.0,3.0,10.0,2.0,1.0,3.0,Female,Tier 1,Store
75,236965.0,5.7,3.0,0.1,2.0,1.0,13.0,7.0,139413.0,144357.0,7.0,6.0,1.0,6.0,6.0,4.0,10.0,7.0,2.0,2.0,8.0,Other,Tier 3,Store
23,70919.0,5.3,8.0,3.3,4.0,7.0,7.0,3.0,39625.0,2631.0,10.0,0.0,2.0,3.0,3.0,9.0,3.0,1.0,5.0,4.0,4.0,Other,Tier 1,Online
34,228558.0,7.9,10.0,1.6,5.0,3.0,15.0,6.0,79142.0,122115.0,10.0,8.0,3.0,3.0,7.0,6.0,6.0,10.0,1.0,3.0,6.0,Female,Tier 1,Store
68,227360.0,5.2,2.0,3.3,10.0,2.0,34.0,13.0,50251.0,119171.0,4.0,2.0,1.0,10.0,1.0,6.0,9.0,5.0,7.0,7.0,10.0,Female,Tier 3,Store
67,248998.0,3.0,10.0,5.5,4.0,5.0,23.0,1.0,78529.0,35957.0,6.0,9.0,4.0,1.0,6.0,8.0,10.0,9.0,10.0,10.0,8.0,Male,Tier 1,Store
55,150204.0,6.4,12.0,2.5,4.0,5.0,25.0,4.0,79939.0,85707.0,5.0,8.0,6.0,4.0,8.0,4.0,8.0,6.0,4.0,8.0,3.0,Other,Tier 2,Store
41,142153.0,4.7,8.0,2.6,4.0,2.0,6.0,11.0,76798.0,41077.0,10.0,3.0,4.0,2.0,5.0,5.0,10.0,7.0,9.0,2.0,6.0,Female,Tier 3,Store
68,56598.0,3.7,7.0,2.7,8.0,8.0,24.0,4.0,128977.0,125213.0,7.0,0.0,6.0,4.0,3.0,3.0,7.0,3.0,2.0,10.0,5.0,Male,Tier 3,Store
27,239884.0,6.0,12.0,2.4,7.0,2.0,37.0,12.0,27417.0,100579.0,3.0,7.0,5.0,4.0,9.0,3.0,8.0,9.0,1.0,4.0,8.0,Other,Tier 1,Store
73,166623.0,5.7,5.0,1.0,4.0,8.0,44.0,1.0,80541.0,139767.0,10.0,0.0,5.0,9.0,5.0,8.0,5.0,2.0,7.0,2.0,1.0,Female,Tier 1,Store
25,238583.0,5.6,4.0,2.9,1.0,6.0,25.0,9.0,1658.0,93181.0,3.0,7.0,4.0,8.0,5.0,5.0,3.0,10.0,5.0,3.0,8.0,Female,Tier 3,Store
38,83206.0,6.5,11.0,1.8,6.0,10.0,25.0,11.0,140577.0,127078.0,1.0,2.0,3.0,2.0,4.0,1.0,2.0,7.0,9.0,1.0,1.0,Male,Tier 1,Store
73,89900.0,4.8,10.0,1.9,5.0,4.0,29.0,15.0,142368.0,77066.0,4.0,8.0,2.0,7.0,3.0,7.0,4.0,3.0,5.0,10.0,8.0,Female,Tier 1,Store
23,41296.0,6.2,12.0,1.5,5.0,3.0,1.0,16.0,134774.0,62859.0,8.0,3.0,5.0,6.0,5.0,3.0,7.0,9.0,5.0,2.0,7.0,Female,Tier 3,Store
38,236288.0,4.8,14.0,3.1,6.0,9.0,42.0,14.0,97090.0,3645.0,8.0,8.0,6.0,7.0,5.0,8.0,4.0,9.0,3.0,2.0,9.0,Female,Tier 2,Online
74,164138.0,7.6,10.0,1.5,8.0,6.0,8.0,0.0,58540.0,48082.0,7.0,7.0,1.0,7.0,10.0,8.0,2.0,5.0,7.0,3.0,1.0,Male,Tier 2,Store
79,174964.0,6.0,1.0,3.0,6.0,5.0,38.0,2.0,133988.0,62767.0,7.0,0.0,4.0,7.0,6.0,4.0,2.0,5.0,7.0,2.0,3.0,Other,Tier 2,Store
56,90577.0,9.5,13.0,3.1,6.0,10.0,43.0,11.0,99058.0,130434.0,5.0,6.0,2.0,3.0,2.0,5.0,10.0,8.0,10.0,4.0,8.0,Female,Tier 3,Store
41,220662.0,5.0,4.0,2.6,7.0,3.0,10.0,9.0,41044.0,77338.0,2.0,5.0,5.0,10.0,2.0,5.0,9.0,8.0,5.0,7.0,1.0,Other,Tier 1,Store
50,92173.0,6.7,6.0,0.7,8.0,3.0,14.0,8.0,100056.0,79545.0,1.0,9.0,3.0,4.0,2.0,1.0,4.0,6.0,1.0,4.0,4.0,Female,Tier 3,Store
76,222365.0,8.3,6.0,1.7,4.0,6.0,11.0,3.0,63172.0,134422.0,3.0,5.0,7.0,8.0,2.0,3.0,2.0,4.0,3.0,4.0,5.0,Other,Tier 1,Store
35,79771.0,7.1,2.0,2.4,7.0,10.0,34.0,1.0,146729.0,10115.0,6.0,4.0,2.0,7.0,3.0,2.0,9.0,9.0,7.0,3.0,6.0,Male,Tier 3,Online
73,173556.0,6.3,9.0,0.8,8.0,4.0,49.0,0.0,76878.0,52023.0,9.0,9.0,3.0,9.0,3.0,6.0,5.0,2.0,6.0,6.0,2.0,Other,Tier 3,Store
45,92865.0,6.7,13.0,2.9,6.0,4.0,39.0,9.0,143832.0,83376.0,5.0,5.0,1.0,8.0,3.0,3.0,8.0,2.0,3.0,5.0,10.0,Other,Tier 2,Store
74,114074.0,7.0,13.0,4.4,9.0,8.0,46.0,12.0,136839.0,37724.0,10.0,2.0,3.0,1.0,1.0,3.0,3.0,8.0,3.0,8.0,2.0,Female,Tier 3,Store
69,173187.0,6.6,1.0,3.2,6.0,2.0,15.0,6.0,100437.0,136589.0,7.0,0.0,6.0,10.0,4.0,5.0,5.0,1.0,3.0,4.0,1.0,Male,Tier 2,Store
49,172110.0,6.0,4.0,0.9,4.0,6.0,48.0,17.0,147922.0,51998.0,9.0,8.0,4.0,9.0,3.0,3.0,9.0,4.0,5.0,4.0,9.0,Other,Tier 1,Store
29,51622.0,7.5,4.0,5.7,6.0,9.0,31.0,14.0,55032.0,107112.0,8.0,2.0,4.0,8.0,1.0,1.0,6.0,2.0,4.0,10.0,4.0,Other,Tier 3,Store
65,50886.0,5.8,2.0,1.8,2.0,3.0,17.0,7.0,125638.0,116069.0,3.0,9.0,7.0,2.0,9.0,7.0,8.0,8.0,5.0,10.0,1.0,Other,Tier 1,Store
59,197356.0,4.0,8.0,2.8,8.0,5.0,44.0,17.0,106611.0,125326.0,7.0,2.0,5.0,4.0,3.0,8.0,6.0,10.0,6.0,1.0,2.0,Male,Tier 1,Store
44,155973.0,10.1,11.0,1.6,6.0,7.0,20.0,17.0,77258.0,51199.0,2.0,2.0,6.0,1.0,1.0,4.0,5.0,5.0,8.0,5.0,5.0,Male,Tier 2,Store
27,71377.0,7.8,2.0,2.8,4.0,1.0,15.0,12.0,127327.0,61587.0,6.0,9.0,2.0,3.0,7.0,4.0,4.0,5.0,2.0,10.0,2.0,Male,Tier 3,Store
